"","feature","g1_tag","g0_tag","g1_avg","g0_avg","g1_pct","g0_pct","log2FC","Pval","FDR","Zscore"
"9290","OR12D3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9292","OR13C5","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9306","OR1L3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9319","OR2C1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"9321","OR2D3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9324","OR2J3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000257003341043434,0.000383288616328095,0.000130718065758772,0.838460913082943,0.929313250659233,0.20386254762807
"9335","OR3A3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9349","OR4K14","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9370","OR52R1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9377","OR5C1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9382","OR5W2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9404","OR8D1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9459","OSTN","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9480","OVCH1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"9534","PACSIN3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000257003341043434,0.000383288616328095,0.000130718065758772,0.838460913082943,0.929313250659233,0.20386254762807
"9535","PADI1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9564","PALM","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"9627","PATE4","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9632","PAX1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9635","PAX4","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9680","PCDHA2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9684","PCDHA8","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9692","PCDHB13","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9709","PCDHGA5","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9710","PCDHGA6","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9713","PCDHGA9","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9792","PDE6C","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"9839","PDX1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"9912","PFN4","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"9926","PGC","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10137","PLA2G4F","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10275","PNLIP","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10553","PRAMEF11","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"10562","PRAP1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10634","PRKD1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10703","PRR23C","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10704","PRR23D1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10762","PSG1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"10852","PTGER1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"10870","PTHLH","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"11042","RAB42","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"11102","RAG2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"11348","RFPL4A","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"11399","RGS7BP","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"11410","RHBDL1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"11480","RLN2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"11836","RXFP4","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"11865","S1PR2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"11869","SAA2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12073","SEL1L2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12127","SERPINA12","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12140","SERPINB7","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12204","SFTPA2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12288","SHISA3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12402","SLC13A2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12432","SLC17A6","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12619","SLC38A3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12673","SLC4A9","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"12685","SLC5A4","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"12743","SLCO2A1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12758","SLIT1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12810","SMCO3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12861","SMYD1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12974","SOST","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"12976","SOWAHA","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"12977","SOWAHB","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"13018","SPAM1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"13036","SPATA31A3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"13144","SPZ1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"13331","STOML3","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"13466","SYNDIG1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"13476","SYNGR4","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"13582","TAS1R2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"13587","TAS2R19","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"13676","TBX4","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"13784","TEX12","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14135","TMEM225","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14156","TMEM253","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14164","TMEM26","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14171","TMEM37","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14218","TMEM92","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14235","TMPRSS11E","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14248","TMSB15A","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14284","TNFRSF19","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14658","TSPEAR","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"14728","TTLL13","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"15147","VGLL2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"15191","VPS37D","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"15207","VRTN","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"15217","VSTM2L","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"15327","WFIKKN2","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"15330","WIF1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"15353","WNT6","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"15358","WNT9A","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379053,0.907953266569867,0.247475394937679
"16021","ZNF648","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"16084","ZNF728","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"16186","ZP1","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"16197","ZSCAN10","Severe","NonSevere",0.000514006682086867,0.000383288616328095,0.000514006682086867,0.000383288616328095,0.000130718065758772,0.804540331379052,0.907953266569867,0.247475394937679
"2310","CDK9","Severe","NonSevere",0.0668208686712927,0.0666922192410885,0.0632228218966847,0.06439248754312,0.000128649430204186,0.984538948132127,0.996552703550875,0.0193787677216671
"14996","UPF3A","Severe","NonSevere",0.0645078386019018,0.06439248754312,0.0606527884862503,0.0594097355308547,0.000115351058781854,0.986302079524868,0.996552703550875,0.0171686407904798
"15693","ZNF134","Severe","NonSevere",0.0200462606013878,0.0199310080490609,0.0187612438961707,0.0172479877347643,0.000115252552326875,0.976784504444875,0.996050228967217,0.0291004154667714
"8018","MLX","Severe","NonSevere",0.0637368285787715,0.0636259103104638,0.05988177846312,0.0628593330778076,0.000110918268307753,0.98618308598297,0.996552703550875,0.017317799251821
"223","ACYP2","Severe","NonSevere",0.0185042405551272,0.0183978535837486,0.0182472372140838,0.0172479877347643,0.000106386971378655,0.976098185194761,0.995663081272494,0.0299609642561723
"4694","FBXW8","Severe","NonSevere",0.0185042405551272,0.0183978535837486,0.01721922384991,0.0176312763510924,0.000106386971378655,0.976438267292189,0.995884829504391,0.0295345459191641
"4734","FER","Severe","NonSevere",0.0388075044975585,0.0387121502491376,0.0341814443587767,0.0356458413185128,9.53542484208661e-05,0.986041816811822,0.996552703550875,0.0174948807255184
"6764","KCTD20","Severe","NonSevere",0.238499100488306,0.238405519356075,0.200205602672835,0.198543503257953,9.35811322312352e-05,0.994464554204968,0.996552703550875,0.00693770812491249
"2148","CD22","Severe","NonSevere",0.0606527884862503,0.060559601379839,0.0380364944744282,0.0348792640858566,9.31871064113049e-05,0.99215586672436,0.996552703550875,0.00983132150125396
"14074","TMEM161A","Severe","NonSevere",0.0161912104857363,0.01609812188578,0.015420200462606,0.0157148332694519,9.30885999563223e-05,0.977464041716774,0.996492794098851,0.0282483915671692
"95","ABI2","Severe","NonSevere",0.05988177846312,0.0597930241471828,0.0537136982780776,0.0540436949022614,8.87543159371895e-05,0.989548227072912,0.996552703550875,0.0130997294185041
"3000","CR1L","Severe","NonSevere",0.015420200462606,0.0153315446531238,0.0146491904394757,0.0145649674204676,8.86558094822121e-05,0.978773435717083,0.996552703550875,0.0266066919865194
"10429","PPFIA1","Severe","NonSevere",0.126188640452326,0.126101954771943,0.109740426625546,0.114220007665772,8.66856803826144e-05,0.992753606893639,0.996552703550875,0.00908213177998735
"4276","ERCC2","Severe","NonSevere",0.0146491904394757,0.0145649674204676,0.0143921870984323,0.0145649674204676,8.4223019008102e-05,0.978022467104992,0.996552703550875,0.0275482367013618
"737","APC","Severe","NonSevere",0.16987920842971,0.169796857033346,0.134669750706759,0.131851284016865,8.23513963634781e-05,0.994698924423841,0.996552703550875,0.006643961842135
"14427","TRABD","Severe","NonSevere",0.0809560524286816,0.0808738980452281,0.0758159856078129,0.0770410118819471,8.21543834535199e-05,0.991036705227333,0.996552703550875,0.0112340603484711
"6240","IFT122","Severe","NonSevere",0.0138781804163454,0.0137983901878114,0.0120791570290414,0.012265235722499,7.97902285339901e-05,0.980894840698789,0.996552703550875,0.0239470548364123
"4225","EPC2","Severe","NonSevere",0.123875610382935,0.123802223073975,0.113338473400154,0.109620544269835,7.33873089602682e-05,0.99378548971126,0.996552703550875,0.00778881235281364
"3550","DHODH","Severe","NonSevere",0.0123361603700848,0.012265235722499,0.0120791570290414,0.012265235722499,7.0924647585768e-05,0.979881419741839,0.996552703550875,0.0252175735571864
"1712","C8orf58","Severe","NonSevere",0.0107941403238242,0.0107320812571867,0.0100231303006939,0.0103487926408586,6.20590666375476e-05,0.982085993224284,0.996552703550875,0.0224537645634795
"11626","RPGRIP1L","Severe","NonSevere",0.0107941403238242,0.0107320812571867,0.0105371369827808,0.00958221540820238,6.20590666375476e-05,0.982306407022833,0.996552703550875,0.022177448040465
"2393","CENPV","Severe","NonSevere",0.0100231303006939,0.00996550402453047,0.00976612695965048,0.00996550402453047,5.76262761634375e-05,0.981920493657123,0.996552703550875,0.0226612402904494
"4184","ENKD1","Severe","NonSevere",0.0100231303006939,0.00996550402453047,0.00976612695965048,0.00958221540820238,5.76262761634375e-05,0.982317879170492,0.996552703550875,0.0221630663015951
"8966","NPIPA3","Severe","NonSevere",0.0100231303006939,0.00996550402453047,0.0100231303006939,0.00996550402453047,5.76262761634375e-05,0.981732928312284,0.996552703550875,0.0228963795852895
"11501","RNASEK","Severe","NonSevere",0.0100231303006939,0.00996550402453047,0.0100231303006939,0.00958221540820238,5.76262761634375e-05,0.982142532231001,0.996552703550875,0.0223828856180584
"12672","SLC4A8","Severe","NonSevere",0.0100231303006939,0.00996550402453047,0.0100231303006939,0.00996550402453047,5.76262761634375e-05,0.981732928312284,0.996552703550875,0.0228963795852895
"13309","STK25","Severe","NonSevere",0.0763299922898998,0.0762744346492909,0.0724749421742483,0.0705251054043695,5.55576406088554e-05,0.993866108720629,0.996552703550875,0.00768776838332326
"14635","TSNAX","Severe","NonSevere",0.0537136982780776,0.0536604062859333,0.0514006682086867,0.0513606745879647,5.32919921443081e-05,0.992862917645,0.996552703550875,0.00894512550438071
"4007","EFNA2","Severe","NonSevere",0.00925212027756361,0.00919892679187428,0.00925212027756361,0.00919892679187428,5.31934856893273e-05,0.982456252791492,0.996552703550875,0.0219895984200573
"12982","SOX11","Severe","NonSevere",0.00925212027756361,0.00919892679187428,0.00899511693652017,0.00919892679187428,5.31934856893273e-05,0.982651007335236,0.996552703550875,0.0217454514292891
"13763","TELO2","Severe","NonSevere",0.00925212027756361,0.00919892679187428,0.00899511693652017,0.00919892679187428,5.31934856893273e-05,0.982651007335236,0.996552703550875,0.0217454514292891
"16105","ZNF768","Severe","NonSevere",0.00925212027756361,0.00919892679187428,0.00925212027756361,0.00881563817554619,5.31934856893273e-05,0.982880925610054,0.996552703550875,0.0214572243659399
"2309","CDK8","Severe","NonSevere",0.0310974042662555,0.0310463779225757,0.0285273708558211,0.0272134917592947,5.10263436797609e-05,0.991734816068982,0.996552703550875,0.0103590571371242
"4590","FANCE","Severe","NonSevere",0.00848111025443331,0.00843234955921809,0.00822410691338987,0.00843234955921809,4.87606952152171e-05,0.983412415539917,0.996552703550875,0.0207909518728482
"12602","SLC35G1","Severe","NonSevere",0.00848111025443331,0.00843234955921809,0.00796710357234644,0.00804906094289,4.87606952152171e-05,0.984019775858963,0.996552703550875,0.0200295800109316
"13137","SPTBN5","Severe","NonSevere",0.00848111025443331,0.00843234955921809,0.00796710357234644,0.00689919509390571,4.87606952152171e-05,0.985402317014414,0.996552703550875,0.0182965032357229
"14417","TPRN","Severe","NonSevere",0.00848111025443331,0.00843234955921809,0.00848111025443331,0.00843234955921809,4.87606952152171e-05,0.983209536408559,0.996552703550875,0.021045278793548
"648","ANKRD55","Severe","NonSevere",0.00771010023130301,0.0076657723265619,0.00719609354921614,0.00728248371023381,4.43279047411061e-05,0.984839880629937,0.996552703550875,0.0190015353117788
"12104","SENP3","Severe","NonSevere",0.00771010023130301,0.0076657723265619,0.00745309689025957,0.00728248371023381,4.43279047411061e-05,0.984652439195554,0.996552703550875,0.0192365012523815
"10978","QRSL1","Severe","NonSevere",0.0514006682086867,0.0513606745879647,0.0449755846826009,0.0475277884246838,3.99936207219759e-05,0.994939884760043,0.996552703550875,0.00634195647911066
"1354","BIK","Severe","NonSevere",0.00693909020817271,0.00689919509390571,0.00668208686712927,0.00651590647757762,3.9895114266995e-05,0.985509520473789,0.996552703550875,0.0181621212981888
"3479","DECR2","Severe","NonSevere",0.00693909020817271,0.00689919509390571,0.00693909020817271,0.00689919509390571,3.9895114266995e-05,0.984824004444336,0.996552703550875,0.0190214367558698
"15894","ZNF483","Severe","NonSevere",0.00693909020817271,0.00689919509390571,0.00616808018504241,0.00689919509390571,3.9895114266995e-05,0.985660924497762,0.996552703550875,0.01797233352103
"263","ADAMTS6","Severe","NonSevere",0.00616808018504241,0.00613261786124952,0.00514006682086867,0.00613261786124952,3.5462323792884e-05,0.98657520741246,0.996552703550875,0.0168262762926876
"8626","NCR3LG1","Severe","NonSevere",0.00616808018504241,0.00613261786124952,0.00565407350295554,0.00574932924492143,3.5462323792884e-05,0.986813256460345,0.996552703550875,0.016527884562275
"15934","ZNF540","Severe","NonSevere",0.00616808018504241,0.00613261786124952,0.00591107684399897,0.00613261786124952,3.5462323792884e-05,0.985932874309124,0.996552703550875,0.0176314409647875
"16130","ZNF799","Severe","NonSevere",0.00616808018504241,0.00613261786124952,0.00616808018504241,0.00613261786124952,3.5462323792884e-05,0.985697369686546,0.996552703550875,0.0179266488918447
"339","AFAP1L2","Severe","NonSevere",0.0053970701619121,0.00536604062859333,0.00411205345669494,0.00459946339593714,3.10295333187738e-05,0.989312234603956,0.996552703550875,0.0133955280723679
"14276","TNFRSF11A","Severe","NonSevere",0.0053970701619121,0.00536604062859333,0.00488306347982524,0.00459946339593714,3.10295333187738e-05,0.988031760520243,0.996552703550875,0.0150005262789781
"3056","CRX","Severe","NonSevere",0.0046260601387818,0.00459946339593714,0.00411205345669494,0.00459946339593714,2.65967428446636e-05,0.988144395405384,0.996552703550875,0.0148593436508231
"4496","FAM171B","Severe","NonSevere",0.0046260601387818,0.00459946339593714,0.0046260601387818,0.00459946339593714,2.65967428446636e-05,0.987622957319649,0.996552703550875,0.0155129447491017
"5147","GCAT","Severe","NonSevere",0.0046260601387818,0.00459946339593714,0.00436905679773837,0.00459946339593714,2.65967428446636e-05,0.987892088143763,0.996552703550875,0.0151755995697892
"10170","PLCXD2","Severe","NonSevere",0.0046260601387818,0.00459946339593714,0.0046260601387818,0.00344959754695286,2.65967428446636e-05,0.989539531791788,0.996552703550875,0.0131106282731398
"14210","TMEM86A","Severe","NonSevere",0.0046260601387818,0.00459946339593714,0.00436905679773837,0.00459946339593714,2.65967428446636e-05,0.987892088143763,0.996552703550875,0.0151755995697892
"16108","ZNF771","Severe","NonSevere",0.0046260601387818,0.00459946339593714,0.00436905679773837,0.00459946339593714,2.65967428446636e-05,0.987892088143763,0.996552703550875,0.0151755995697892
"2104","CCR4","Severe","NonSevere",0.0264713441274737,0.0264469145266386,0.0221022873297353,0.0210808738980452,2.44296008350998e-05,0.996098620813741,0.996712586926176,0.00488967317355117
"3112","CSRP2","Severe","NonSevere",0.0038550501156515,0.00383288616328095,0.0038550501156515,0.00383288616328095,2.2163952370553e-05,0.988705640045799,0.996552703550875,0.0141558537659861
